"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,18,Klybeck,0,2,0,0,3,0,5,5,17,6,4,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,17,Matthäus,1,10,3,7,9,14,16,18,10,8,8,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,20,Riehen,0,1,3,2,7,6,2,3,6,7,4,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,16,Rosental,0,4,4,2,1,5,11,6,8,7,13,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,5,St. Alban,0,0,2,0,4,1,2,5,3,6,1,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,11,St. Johann,0,5,4,8,8,13,11,15,10,12,4,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,2,Vorstädte,0,1,0,1,10,3,7,5,8,5,2,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,Ungarn,Ungarn,14,Wettstein,0,1,0,2,1,1,3,3,2,8,4,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,1,Altstadt Grossbasel,1,0,2,2,2,5,1,2,2,1,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,12,Altstadt Kleinbasel,5,2,3,6,1,1,4,3,2,2,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,3,Am Ring,9,9,8,14,5,11,12,5,7,14,14,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,8,Bachletten,5,5,3,12,8,10,3,8,5,6,8,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,30,Bettingen,1,0,0,0,1,0,1,1,0,0,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,4,Breite,4,1,4,2,6,1,2,4,4,1,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,7,Bruderholz,0,1,2,4,6,3,3,6,2,2,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,13,Clara,4,2,0,3,3,3,1,0,0,8,5,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,9,Gotthelf,1,2,2,1,3,2,2,3,3,3,8,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,6,Gundeldingen,9,13,7,14,12,15,14,8,13,16,17,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,15,Hirzbrunnen,2,0,0,4,4,0,0,2,3,4,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,10,Iselin,5,3,4,8,4,3,4,6,12,8,10,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,19,Kleinhüningen,0,0,1,0,0,0,1,0,2,1,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,18,Klybeck,2,0,1,0,6,1,4,3,2,5,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,17,Matthäus,6,3,13,20,4,5,6,11,8,9,18,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,20,Riehen,6,0,3,9,6,11,5,3,12,7,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,16,Rosental,2,1,2,5,2,7,4,5,5,5,8,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,5,St. Alban,4,5,12,10,1,2,6,8,15,9,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,11,St. Johann,2,9,10,10,13,13,17,11,26,16,17,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,2,Vorstädte,4,3,3,8,3,4,4,6,10,8,4,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VD,VD,14,Wettstein,1,2,7,4,1,1,1,2,4,11,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,1,Altstadt Grossbasel,4,1,0,1,1,1,0,1,0,3,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,12,Altstadt Kleinbasel,0,0,2,2,1,2,2,2,4,2,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,3,Am Ring,3,3,6,5,6,5,3,5,4,5,5,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,8,Bachletten,2,3,3,5,2,4,7,5,4,6,5,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,30,Bettingen,0,0,0,3,1,0,0,0,0,1,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,4,Breite,2,3,2,4,4,5,2,8,9,5,4,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,7,Bruderholz,5,0,0,0,0,1,1,0,7,4,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,13,Clara,0,1,0,1,1,0,1,3,1,3,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,9,Gotthelf,2,1,5,1,4,2,3,4,2,1,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,6,Gundeldingen,5,10,18,11,9,13,12,13,13,8,14,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,15,Hirzbrunnen,1,0,0,2,0,1,2,0,1,0,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,10,Iselin,8,6,5,4,6,4,5,8,8,6,10,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,19,Kleinhüningen,1,1,0,0,0,0,0,0,0,1,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,18,Klybeck,0,6,11,1,2,2,0,2,2,1,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,17,Matthäus,8,10,3,8,9,3,1,5,5,9,7,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,20,Riehen,4,1,4,5,4,5,2,1,0,1,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,16,Rosental,2,1,1,1,1,2,4,3,4,2,6,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,5,St. Alban,1,0,13,2,2,3,5,2,10,2,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,11,St. Johann,10,10,12,8,9,12,18,11,10,9,6,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,2,Vorstädte,3,3,2,5,2,8,5,6,2,3,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,VS,VS,14,Wettstein,2,2,2,1,1,1,1,2,0,3,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,12,Altstadt Kleinbasel,0,0,0,0,0,0,0,0,0,2,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,3,Am Ring,0,0,0,0,0,2,0,1,2,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,8,Bachletten,0,0,1,1,0,0,0,0,4,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,4,Breite,0,0,3,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,7,Bruderholz,1,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,13,Clara,0,0,1,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,6,Gundeldingen,0,0,0,0,1,0,0,3,2,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,10,Iselin,0,0,0,0,1,0,2,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,19,Kleinhüningen,0,0,0,1,1,0,0,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,18,Klybeck,0,0,0,0,0,0,0,0,1,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,17,Matthäus,2,0,0,0,0,1,5,0,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,20,Riehen,0,0,1,4,0,3,0,2,0,0,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,16,Rosental,0,2,2,0,0,0,2,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,5,St. Alban,0,0,1,0,3,0,0,0,0,0,5,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,11,St. Johann,0,0,0,0,0,0,1,1,1,2,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,2,Vorstädte,0,0,1,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Venezuela,Venezuela,14,Wettstein,0,1,0,0,0,1,0,1,2,2,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,1,Altstadt Grossbasel,0,0,0,0,0,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,12,Altstadt Kleinbasel,0,0,0,0,0,4,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,3,Am Ring,0,0,0,0,2,3,2,1,1,1,2,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,8,Bachletten,0,0,0,0,1,0,0,0,0,2,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,4,Breite,0,0,1,6,0,1,0,0,1,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,7,Bruderholz,0,0,0,0,0,0,0,1,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,13,Clara,0,0,0,1,1,0,0,0,2,1,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,9,Gotthelf,0,0,0,0,0,1,0,2,0,0,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,6,Gundeldingen,0,0,5,1,3,0,1,1,1,2,4,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,15,Hirzbrunnen,0,0,0,0,0,3,0,0,4,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,10,Iselin,0,0,0,0,0,0,1,0,1,0,4,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,19,Kleinhüningen,0,0,0,0,0,0,0,0,0,0,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,18,Klybeck,0,0,0,0,0,0,1,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,17,Matthäus,0,1,3,5,3,7,1,0,4,5,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,20,Riehen,0,0,0,0,0,0,3,0,2,1,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,16,Rosental,0,0,0,0,1,2,0,0,4,6,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,5,St. Alban,0,0,0,3,0,1,0,1,3,1,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,11,St. Johann,0,0,0,0,1,0,2,0,2,4,3,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,2,Vorstädte,0,0,0,0,0,0,0,1,0,5,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,VereinigteArabischeE,Vereinigte Arabische E,14,Wettstein,0,0,0,1,0,0,0,0,0,4,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,1,Altstadt Grossbasel,13,13,16,20,13,13,15,5,26,19,6,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,12,Altstadt Kleinbasel,0,5,1,3,7,6,0,1,8,3,3,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,3,Am Ring,38,39,43,50,64,55,61,41,44,58,50,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,8,Bachletten,16,15,16,33,20,27,41,35,19,36,17,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,30,Bettingen,0,3,7,2,6,7,7,1,0,2,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,4,Breite,3,12,14,22,7,10,29,12,23,9,11,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,7,Bruderholz,37,22,24,11,5,15,34,27,27,14,30,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,13,Clara,10,8,6,3,15,6,6,1,11,7,5,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,9,Gotthelf,2,4,7,9,16,11,9,13,13,13,13,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,6,Gundeldingen,13,16,35,18,35,29,11,42,28,33,34,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,15,Hirzbrunnen,15,15,10,11,11,10,15,8,18,18,13,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,10,Iselin,9,12,22,19,17,14,18,29,27,24,25,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,19,Kleinhüningen,13,1,9,11,1,9,1,5,13,9,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,18,Klybeck,3,4,2,1,1,2,9,7,5,2,2,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,17,Matthäus,42,44,28,35,64,45,34,39,61,36,27,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,20,Riehen,34,26,31,21,29,45,24,16,18,20,16,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,16,Rosental,26,34,31,20,57,88,68,77,74,63,57,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,5,St. Alban,30,34,44,67,43,66,43,31,48,37,31,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,11,St. Johann,19,34,28,39,46,63,55,74,58,47,42,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,2,Vorstädte,10,16,32,30,24,16,30,24,38,40,41,1,1
102,NA - Nordamerika,12,Basel-Stadt,429,415,489,548,573,638,590,578,665,593,522,VereinigteStaatenvon,Vereinigte Staaten von,14,Wettstein,27,9,15,36,27,32,20,24,30,27,33,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,1,Altstadt Grossbasel,11,13,14,13,3,10,11,8,6,5,8,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,12,Altstadt Kleinbasel,0,2,4,6,5,3,9,3,5,8,3,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,3,Am Ring,48,44,41,54,45,38,56,53,54,34,42,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,8,Bachletten,12,17,6,21,26,19,22,27,18,12,13,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,30,Bettingen,7,5,1,1,2,2,3,1,0,7,0,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,4,Breite,13,16,11,13,6,5,16,12,16,6,12,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,7,Bruderholz,8,13,14,11,24,16,11,21,9,12,18,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,13,Clara,6,16,9,15,10,7,12,8,16,9,9,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,9,Gotthelf,6,15,16,15,15,25,16,17,19,3,11,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,6,Gundeldingen,13,48,48,74,65,50,54,36,33,25,30,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,15,Hirzbrunnen,6,8,13,5,11,12,33,26,20,19,5,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,10,Iselin,6,21,22,9,21,19,39,23,32,16,18,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,19,Kleinhüningen,8,3,9,17,9,11,12,11,16,19,23,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,18,Klybeck,3,3,1,1,6,5,3,7,2,6,2,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,17,Matthäus,46,56,52,50,59,53,62,50,44,47,29,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,20,Riehen,16,19,15,9,15,13,8,21,10,23,10,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,16,Rosental,27,30,24,25,22,67,49,41,86,41,50,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,5,St. Alban,24,40,30,36,30,24,47,32,39,24,19,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,11,St. Johann,40,32,30,30,50,51,68,66,56,50,44,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,2,Vorstädte,15,21,13,31,45,38,30,14,43,28,26,1,1
101,Übriges Europa,12,Basel-Stadt,4292,4764,5211,5516,5290,5287,5583,5578,6465,5697,5775,VereinigtesKönigreich,Vereinigtes Königreich,14,Wettstein,23,11,19,17,19,19,13,13,22,21,16,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,2,Vorstädte,AG,AG,22,16,16,19,17,24,22,18,23,14,18,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,2,Vorstädte,AI,AI,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,2,Vorstädte,AR,AR,0,2,2,0,0,0,3,0,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,2,Vorstädte,Aegypten,Aegypten,0,0,0,0,0,1,0,1,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,2,Vorstädte,Argentinien,Argentinien,0,3,1,0,0,1,0,1,1,4,5,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,2,Vorstädte,Australien,Australien,0,2,2,6,2,4,7,3,1,3,9,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,2,Vorstädte,AustralienNeuseeland,Australien Neuseeland,0,0,0,0,0,0,0,0,1,0,0,1,1
